SNO,LEAGUE_ID,CLUB_ID,PLAYER,PLAYER_ID,TEAM_IMG,BLANK,TEAM,TEAM_ID,CATCHES,WK_CATCHES,DIRECT_RO,INDIRECT_RO,STUMPINGS,TOTAL,League Name
294,18,32995,Playa7 Cbc,3255336,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
295,18,32995,Playa8 Cbc,3255337,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
296,18,32995,Playa9 Cbc,3255338,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
297,18,32995,Playa10 Cbc,3255339,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
298,18,32995,Playa11 Cbc,3255340,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
299,18,32995,Dieter Munnik,3255532,TUKS 5,,TUKS 5,1860,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 5,,,,,,,,,,,,Titans Second League
300,18,32995,Danie Doubell,3257322,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
,18,32995,PHSOB 3,,,,,,,,,,,,Titans Second League
301,18,32995,Jaco Brits,3257323,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
,18,32995,PHSOB 3,,,,,,,,,,,,Titans Second League
302,18,32995,Divan Behrens,3257324,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
303,18,32995,Wian van Deventer,3257325,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
304,18,32995,Charl Prinsloo,3257326,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
305,18,32995,Jeandre Joubert,3257328,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
306,18,32995,Braam Sinoville,3257329,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
307,18,32995,Cornel Schnitter,3266896,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
308,18,32995,Logan Almeida,3266897,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
309,18,32995,Gershwin Reid,3266898,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
310,18,32995,Lehlohonolo Moshoati,3266899,TUKS 5,,TUKS 5,1860,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 5,,,,,,,,,,,,Titans Second League
311,18,32995,Riaan Von bentheim,3266940,TUKS 5,,TUKS 5,1860,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 5,,,,,,,,,,,,Titans Second League
312,18,32995,Ivan Bekker,3266941,TUKS 5,,TUKS 5,1860,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 5,,,,,,,,,,,,Titans Second League
313,18,32995,Willem Cbc3,3266943,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
314,18,32995,Chris Cbc3,3266944,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
315,18,32995,Shaun Muirhead,3266945,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
316,18,32995,Bruce Cbc3,3266947,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
317,18,32995,Devin Cbc3,3266948,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
318,18,32995,Gershwin Reid,3266949,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
319,18,32995,Stephan Van den berg,3266950,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
320,18,32995,Cornel Cbc3,3266951,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
321,18,32995,Logan Almeida,3266952,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
322,18,32995,Michael Cbc3,3266953,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
323,18,32995,Wian Ruthven,3267056,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
324,18,32995,JP Roetz,3267058,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
325,18,32995,Edwin Xx,3267059,TUT 3,,TUT 3,1197,0,0,0,0,0,0,Titans Second League
,18,32995,TUT 3,,,,,,,,,,,,Titans Second League
326,18,32995,Pusoletso Ethan,3277434,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
327,18,32995,Dylan van Wyk,3277436,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
328,18,32995,Davie Fabri,3277437,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
329,18,32995,Byron Slaughter,3277439,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
330,18,32995,Gerhard Lock,3287439,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
331,18,32995,Jacques van Niekerk,3287440,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
332,18,32995,Luca Bauros,3287441,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
333,18,32995,Luke Cannata,3287442,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
334,18,32995,Ruan Breytenbach,3287444,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
335,18,32995,Morgan Potgieter,3287445,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
336,18,32995,Damien Pringle,3287446,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
337,18,32995,Adam Cannata,3599539,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
338,18,32995,Tiaan Dorfling,3693408,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,1195,0,0,0,0,0,0,Titans Second League
,18,32995,IRENE VILLAGERS 3,,,,,,,,,,,,Titans Second League
